Year,Month,Site,Type,Easting,Northing,PM25,PM25_modelled,Hurs,Psl,Rainfall,SfcWind,Sun,Tas,NDVI,UR,PopDen,nearest_road_distance
2017,4,South Lanarkshire Lanark,Kerbside,288427.04,643700.54,5.482758621,5.813887,78.04479896,1020.640329,18.54438149,6.166572387,148.6678458,7.419631069,0.57479056,Rural Areas,0.002406169,3.606069758
2017,4,South Lanarkshire Raith Interchange 2,Roadside,271063.1,658087,NA,7.663196,73.71842485,1020.705219,14.29510678,3.055597319,148.6436004,8.709225424,0.52253856,Rural Areas,0.000329703,35.00838955
2017,4,South Lanarkshire Rutherglen,Roadside,261113.75,661690.5,5.383333333,6.812644,73.23217847,1020.753715,15.91126186,3.73300608,144.8280169,8.910556409,0.42697956,Rural Areas,0.004255575,10.42225267
2017,4,South Lanarkshire Uddingston,Roadside,269657,660305.7,5.363333333,6.548027,73.98444543,1020.703721,15.46803797,3.426213076,148.4904866,8.647943659,0.52162952,Other Urban Areas,0.003043487,7.476428806
2017,4,Stirling Craig's Roundabout,Roadside,279955,693012,NA,5.842842,72.93745954,1020.175276,7.442813777,4.413032991,167.163322,8.90692056,0.44630372,Other Urban Areas,0.003768081,23.09566273
2017,4,West Dunbartonshire Clydebank,Roadside,249721.28,672046.49,4.303333333,6.085173,75.54065348,1020.625743,21.33195498,4.78015709,141.7642037,8.217226486,0.6308472,Rural Areas,0.003248761,29.32199251
2017,4,West Lothian Broxburn,Roadside,308314.04,672230.25,NA,6.722184,71.25148081,1020.005352,7.214251153,5.137031713,153.2382754,8.324537829,0.61145876,Rural Areas,0.002226321,7.21704839
2017,4,West Lothian Linlithgow High Street 2,Roadside,300419.7,677120.9,4.493333333,6.361969,73.14747988,1020.06616,6.380859786,5.508183165,161.2685144,8.520694908,0.57131968,Other Urban Areas,0.001445779,6.003113457
2017,4,West Lothian Newton,Roadside,309258,677728.99,NA,6.516743,72.24618703,1019.973857,6.538788288,6.275761892,159.1792982,8.12043884,0.58641384,Rural Areas,5.22E-05,5.755533574
2017,5,Aberdeen Errol Place,Rest,394395.8,807391.98,8.703225806,5.918156,78.53937636,1016.478842,22.03093833,4.724862665,210.8009849,11.46974988,0.38467268,Large Urban Areas,0.00673403,76.62294631
2017,5,Aberdeen King Street,Roadside,394333,808770,NA,5.783235,78.7897862,1016.47905,19.93360648,4.640150732,211.1898832,11.50463923,0.6521592,Large Urban Areas,0.003834391,9.599338545
2017,5,Aberdeen Market Street 2,Roadside,394551.62,805673.18,8.156666667,6.399266,78.87642427,1016.478683,23.14740613,4.710254851,212.2433487,11.44084128,0.21995918,Large Urban Areas,0.003636668,7.363513475
2017,5,Aberdeen Union Street Roadside,Roadside,393655.92,805967.6,9.82,6.085576,78.34679535,1016.474441,24.36464523,4.657196657,209.8484754,11.39745376,0.39449704,Large Urban Areas,0.008104862,13.61053035
2017,5,Aberdeen Wellington Road,Roadside,394410.99,804813.2,9.358064516,6.014609,79.17779551,1016.478679,24.00814027,4.949818782,212.8680743,11.24711297,0.47478564,Large Urban Areas,0.003937631,9.754705711
2017,5,Alloa A907,Roadside,288689,693068,NA,6.340987,76.017962,1016.233263,36.57342498,4.294961748,221.2103667,12.7062764,0.51290888,Other Urban Areas,0.003683758,2.820852372
2017,5,Auchencorth Moss,Rest,322165.87,656128.11,8.064516129,5.020581,77.3908083,1016.148572,30.80507096,4.417199161,209.4196091,11.18289719,0.64829696,Rural Areas,1.32E-05,1330.025786
2017,5,Dundee Broughty Ferry Road,Industrial,341970.73,730976.51,NA,5.519343,76.45633562,1016.280208,42.79882246,3.996861537,235.5521988,12.74067417,0.43570044,Rural Areas,0.003627088,11.47388376
2017,5,Dundee Lochee Road,Kerbside,338859.24,730774.79,NA,5.714462,76.36826007,1016.271348,45.45361531,4.28096904,235.6366752,12.19698661,0.5059248,Rural Areas,0.006951698,3.659449659
2017,5,Dundee Mains Loan,Rest,340970.55,731892.31,NA,5.881505,76.30871728,1016.279115,49.13391179,4.365756548,234.3105104,12.30714327,0.49335348,Rural Areas,0.006844089,215.8970495
2017,5,Dundee Meadowside,Roadside,340243.04,730658.37,NA,5.994452,76.37291001,1016.276931,42.67114967,3.990712889,235.948897,12.67989452,0.42994376,Rural Areas,0.005311166,5.225675715
2017,5,Dundee Seagate,Kerbside,340486.33,730446.2,NA,5.994452,76.37291001,1016.276931,42.67114967,3.990712889,235.948897,12.67989452,0.28812842,Rural Areas,0.005311166,6.829277012
2017,5,Dundee Whitehall Street,Roadside,340277.72,730154.91,NA,5.994452,76.37291001,1016.276931,42.67114967,3.990712889,235.948897,12.67989452,0.28812842,Rural Areas,0.005311166,72.37791012
2017,5,E Ayrshire Kilmarnock St Marnock St,Roadside,242742,637705,8.4,6.23425,74.1663125,1015.689595,58.46259794,3.387281761,246.0627195,12.7811252,0.46816592,Other Urban Areas,0.002783678,8.746726285
2017,5,East Dunbartonshire Bearsden,Roadside,254271.48,672072.75,NA,6.076047,75.09963755,1015.916985,62.74725929,3.888837951,248.8167904,12.59490273,0.63738792,Rural Areas,0.002942797,9.571084396
2017,5,East Dunbartonshire Bishopbriggs,Roadside,260995.7,670132.48,NA,6.398126,75.30252704,1015.974864,54.6558821,4.021371783,242.4759929,12.68575641,0.57950712,Rural Areas,0.002780925,9.929695603
2017,5,East Dunbartonshire Kirkintilloch,Roadside,265683.75,673520.86,7.64516129,6.174265,76.09433792,1016.006493,54.57752024,4.058394,238.0211706,12.47437173,0.57638924,Rural Areas,0.003071849,9.422364395
2017,5,East Dunbartonshire Milngavie,Roadside,255325.27,674115.52,NA,5.877527,75.91910384,1015.929106,61.23164032,3.597527061,247.6035391,12.67539629,0.62407108,Rural Areas,0.00275375,9.562910204
2017,5,Edinburgh Currie,Rest,317575.4,667874.3,NA,6.384775,76.20152976,1016.106567,29.54956373,4.334853089,222.6011287,11.91913502,0.65747452,Large Urban Areas,0.002499022,367.6985473
2017,5,Edinburgh Glasgow Road,Roadside,313101,672651,NA,6.886768,75.93712772,1016.095349,28.82212542,3.847109476,229.6723708,12.34236096,0.51242584,Rural Areas,0.0001105,7.179777766
2017,5,Edinburgh Nicolson Street,Roadside,326150,673046,NA,7.043178,75.42764868,1016.165105,25.17573096,5.098269787,233.0389837,12.76639317,0.48872064,Large Urban Areas,0.007794278,7.022324952
2017,5,Edinburgh Queensferry Road,Roadside,318734.92,674931.5,NA,6.985723,75.51338425,1016.123127,28.06267859,4.60745437,232.9540181,12.43631776,0.65171584,Rural Areas,0.003814914,8.259895052
2017,5,Edinburgh Salamander St,Roadside,327613.24,676342.55,NA,7.170507,77.77952685,1016.175856,24.76924039,5.426696918,242.2728866,12.59715915,0.36354168,Rural Areas,0.005604468,7.082331756
2017,5,Edinburgh St John's Road,Kerbside,320079.88,672902.79,8.309677419,7.05735,74.70213693,1016.129108,27.7112444,4.364083878,228.9059378,12.71884658,0.51547508,Rural Areas,0.00438311,14.36624253
2017,5,Edinburgh St Leonards,Rest,326264.3,673136.49,10.27419355,7.043178,75.42764868,1016.165105,25.17573096,5.098269787,233.0389837,12.76639317,0.48872064,Rural Areas,0.007794278,44.11561169
2017,5,Edinburgh Tower Street,Roadside,327459.8,676530.8,NA,7.170507,77.77952685,1016.175856,24.76924039,5.426696918,242.2728866,12.59715915,0.36354168,Rural Areas,0.005604468,90.90101946
2017,5,Falkirk Banknock,Roadside,277247,679027,7.229032258,5.746558,76.29167178,1016.074376,62.20814398,4.04789908,226.514731,11.99558309,0.74237496,Rural Areas,0.000169818,6.806042503
2017,5,Falkirk Grangemouth MC,Rest,292818.05,682006.92,NA,6.52125,75.41142152,1016.112693,33.90567045,4.043323931,226.9020401,13.1192481,0.41022332,Rural Areas,0.000485905,43.16050621
2017,5,Falkirk Haggs,Roadside,278977,679271,NA,6.655914,76.22211885,1016.077823,59.01711587,3.924265078,226.40574,12.10799006,0.6893136,Other Urban Areas,0.001150117,6.344912512
2017,5,Falkirk West Bridge Street,Roadside,288457,680064,7.712903226,6.313064,75.539603,1016.099783,40.36815949,3.902604229,226.1457403,12.57487438,0.51498884,Other Urban Areas,0.00231054,7.354256285
2017,5,Fife Cupar,Roadside,337369.34,714578.52,7.807407407,5.979797,77.54823191,1016.262585,44.5846049,3.593762522,219.5454041,12.20020807,0.59859128,Rural Areas,0.003013702,6.010415946
2017,5,Fife Dunfermline,Roadside,309924.49,687724.72,7.516129032,6.38632,76.32894295,1016.142501,33.96427769,5.333155288,221.5276654,11.98988425,0.55101596,Rural Areas,0.002762206,11.15464231
2017,5,Fife Kirkcaldy,Roadside,329143.57,692986.35,7.748387097,5.679997,78.88497235,1016.243418,32.33008823,5.304070523,223.1072433,12.32739636,0.50343096,Rural Areas,0.002050892,11.68128734
2017,5,Fife Rosyth,Roadside,311770.51,683501.59,9.793333333,6.854523,76.3683544,1016.118118,32.25537496,5.034783827,232.4603634,12.52794879,0.57694508,Rural Areas,0.003697945,10.58146139
2017,5,Glasgow Anderston,Rest,257940.81,665497.95,NA,7.552909,73.17510814,1015.948876,50.93284853,3.448051553,245.092382,13.55377685,0.29655424,Rural Areas,0.007222251,46.64159378
2017,5,Glasgow Broomhill,Roadside,255030.58,667194.37,NA,6.462173,73.36792828,1015.923982,54.39675291,3.620148489,246.5998761,13.25386998,0.54400748,Rural Areas,0.007732988,11.13139765
2017,5,Glasgow Byres Road,Roadside,256526.91,666936.95,NA,6.432409,73.37416312,1015.937349,52.08458595,3.51792206,246.2018841,13.41325553,0.48534916,Rural Areas,0.008401932,9.448460622
2017,5,Glasgow Dumbarton Road,Roadside,255030,666608,NA,6.665452,73.40793029,1015.924036,54.10502008,3.44128593,247.1414927,13.3686459,0.501865,Large Urban Areas,0.010551443,9.621623143
2017,5,Glasgow High Street,Roadside,260014.1,665348.9,8.458064516,7.440187,73.17997522,1015.977533,51.78457989,3.57347168,242.3731668,13.33959039,0.42575868,Large Urban Areas,0.005168476,13.7337869
2017,5,Glasgow Kerbside,Kerbside,258713.92,665194.51,NA,7.329385,73.14741945,1015.959565,51.37255292,3.555418807,244.0228163,13.46946993,0.3550398,Rural Areas,0.003988892,286.6771733
2017,5,Glasgow Nithsdale Road,Roadside,257886.88,662669.31,NA,6.283516,73.39038707,1015.944293,53.92589493,3.196681087,244.6568956,13.02585046,0.4467056,Rural Areas,0.007009056,9.431613068
2017,5,Glasgow Townhead,Rest,259692.6,665899.13,8.696774194,6.646943,73.18350155,1015.969154,51.58374855,3.520383578,243.360059,13.4496065,0.42575868,Rural Areas,0.008317007,286.2007658
2017,5,Glasgow Waulkmillglen Reservoir,Rest,252455.25,658157.36,NA,5.515495,75.3423986,1015.888701,44.53077669,2.994954048,248.998817,12.40685718,0.7063944,Rural Areas,0.000653588,703.3625679
2017,5,Grangemouth,Industrial,293829.88,681020.65,7.996774194,6.605854,75.53458342,1016.103451,33.77038875,4.10751329,227.7707254,13.11737452,0.40716948,Rural Areas,0.002770024,276.6920559
2017,5,Inverclyde Greenock A8,Roadside,229331.5,675714.7,7.974193548,5.325555,72.64121084,1015.886259,44.49889021,4.320475834,249.5081376,13.02092328,0.52039568,Other Urban Areas,0.003118432,2.984158052
2017,5,Inverness,Roadside,265708.85,845668.85,NA,4.642344,72.7478508,1015.857685,26.68897616,3.154859765,236.7784088,12.66351316,0.4639118,Rural Areas,0.003356611,9.161786596
2017,5,N Lanarkshire Chapelhall,Roadside,278168.64,663115.23,6.083333333,6.472962,76.03689393,1016.017203,44.61457939,4.611944426,231.6970735,12.18403751,0.62302816,Rural Areas,0.000471773,3.193975307
2017,5,N Lanarkshire Coatbridge Whifflet,Rest,273674.95,663927.14,NA,6.945004,74.78147953,1016.011549,48.70922993,4.144298127,234.0630914,12.43539909,0.47633412,Rural Areas,0.004146405,16.13114014
2017,5,N Lanarkshire Croy,Roadside,272770.4,675740.3,NA,5.854681,75.87275498,1016.04051,69.44972679,4.267436435,231.2254492,12.4136554,0.70670704,Other Urban Areas,0.001121344,9.039749229
2017,5,N Lanarkshire Kirkshaws,Roadside,272522.8,663029.8,NA,6.91957,74.84244385,1016.010277,51.97125064,3.981687648,235.3479989,12.48936958,0.57273324,Other Urban Areas,0.005200842,32.05366888
2017,5,N Lanarkshire Motherwell,Roadside,275540.87,656789.09,NA,6.8357,75.61356417,1015.987521,48.8947003,3.571278939,231.5802616,12.42299553,0.57247732,Rural Areas,0.002816091,81.53773543
2017,5,N Lanarkshire Motherwell Adele St,Roadside,275642.3,656147.7,NA,6.8357,75.61356417,1015.987521,48.8947003,3.571278939,231.5802616,12.42299553,0.55218988,Large Urban Areas,0.002816091,7.076146906
2017,5,N Lanarkshire Motherwell Civic Centre,Rest,275813.6,656235.48,NA,6.8357,75.61356417,1015.987521,48.8947003,3.571278939,231.5802616,12.42299553,0.55218988,Rural Areas,0.002816091,34.31780023
2017,5,N Lanarkshire Shawhead Coatbridge,Roadside,273411,662997,NA,7.672713,74.72121296,1016.008251,49.16320095,3.890641723,234.1944082,12.6229706,0.56033944,Other Urban Areas,0.000753058,19.7483369
2017,5,North Ayrshire Irvine High St,Kerbside,232142,638892,8.564516129,5.800082,74.78632009,1015.633012,55.73918787,4.109595493,259.3038144,12.80892602,0.524136,Other Urban Areas,0.002975473,142.8479924
2017,5,Paisley St James Street,Roadside,248174.75,664319.96,NA,6.162507,73.17888335,1015.856682,51.20244719,3.281290629,250.2134633,13.60549418,0.4527194,Rural Areas,0.002613825,7.873088614
2017,5,Perth Atholl Street,Roadside,311577.28,723931.02,NA,5.780822,75.85686765,1016.355862,28.20234565,2.880285115,222.3186925,12.68777577,0.6180574,Rural Areas,0.005293397,7.541035454
2017,5,Perth Crieff,Roadside,286363,721614,NA,5.425935,76.42666563,1016.323123,54.09830368,3.792409185,219.70192,11.83722064,0.6163012,Rural Areas,0.002977793,8.087489738
2017,5,Perth High Street,Roadside,311680.93,723624.9,NA,5.780822,75.85686765,1016.355862,28.20234565,2.880285115,222.3186925,12.68777577,0.5750416,Rural Areas,0.005293397,319.1852353
2017,5,Perth Muirton,Rest,310659.25,725658.62,NA,5.868732,75.70752912,1016.354869,35.53464135,2.753403335,223.5700118,12.33505737,0.63492208,Rural Areas,0.002980778,438.0899472
2017,5,Renfrew Johnston,Roadside,242983.8,663178.1,NA,5.733485,74.87511401,1015.833336,56.15279378,2.852074711,252.5244576,12.67489254,0.6120042,Rural Areas,0.001728481,10.57148928
2017,5,South Ayrshire Ayr Harbour,Roadside,233617.25,622746.05,10.88333333,5.190512,75.13823386,1015.607317,40.72344475,4.20364334,269.200484,12.63390323,0.40648732,Rural Areas,0.003345996,314.4604262
2017,5,South Ayrshire Ayr High St,Roadside,233720.43,622114.8,9.783870968,5.190512,75.13823386,1015.607317,40.72344475,4.20364334,269.200484,12.63390323,0.40648732,Rural Areas,0.003345996,20.8577063
2017,5,South Lanarkshire Blantyre,Roadside,268916,657605,NA,6.681492,75.34102098,1015.982587,53.29325931,3.1449502,239.8632597,12.56152199,0.59509188,Other Urban Areas,0.004454434,11.11249079
2017,5,South Lanarkshire Cambuslang,Kerbside,264319,660519,7.324137931,6.532939,74.68074788,1015.985741,57.7658503,3.056248262,243.1588383,12.98012967,0.54645084,Large Urban Areas,0.003233043,7.878133166
2017,5,South Lanarkshire East Kilbride,Roadside,264384.55,655669.44,7.183870968,6.622347,75.23290057,1015.962498,61.77699822,3.735105502,240.2040461,12.09033961,0.5996026,Rural Areas,0.003973742,4.914430819
2017,5,South Lanarkshire Hamilton,Roadside,272298,655289,8.122580645,6.759748,75.73823518,1015.979463,46.47874144,2.908176416,235.5033947,12.59419391,0.55932756,Other Urban Areas,0.00234688,6.74367849
2017,5,South Lanarkshire Lanark,Kerbside,288427.04,643700.54,8.3,5.813887,79.26020167,1015.985869,46.54735408,5.151952893,220.3781289,11.65992102,0.63145404,Rural Areas,0.002406169,3.606069758
2017,5,South Lanarkshire Raith Interchange 2,Roadside,271063.1,658087,NA,7.663196,74.87044771,1015.990784,46.61103116,2.973367238,236.1381902,12.92458844,0.66230556,Rural Areas,0.000329703,35.00838955
2017,5,South Lanarkshire Rutherglen,Roadside,261113.75,661690.5,8.448387097,6.812644,73.8833752,1015.975568,50.25001922,3.148147561,243.3578795,13.0789606,0.48922344,Rural Areas,0.004255575,10.42225267
2017,5,South Lanarkshire Uddingston,Roadside,269657,660305.7,8.5,6.548027,74.97996403,1015.996247,54.57285569,3.202297688,238.5900947,12.80069533,0.61768368,Other Urban Areas,0.003043487,7.476428806
2017,5,Stirling Craig's Roundabout,Roadside,279955,693012,NA,5.842842,75.6717173,1016.141422,52.21342907,3.738870962,225.2098717,12.93412279,0.4578842,Other Urban Areas,0.003768081,23.09566273
2017,5,West Dunbartonshire Clydebank,Roadside,249721.28,672046.49,7.151612903,6.085173,74.56183948,1015.875714,55.12526133,3.854274099,253.3976227,12.39551066,0.64252256,Rural Areas,0.003248761,29.32199251
2017,5,West Lothian Broxburn,Roadside,308314.04,672230.25,NA,6.722184,75.93131908,1016.075143,28.75577183,4.040556417,230.8545625,12.13588127,0.62751264,Rural Areas,0.002226321,7.21704839
2017,5,West Lothian Linlithgow High Street 2,Roadside,300419.7,677120.9,7.496774194,6.361969,77.21249837,1016.073008,35.42462934,4.457136646,235.1736265,12.36321175,0.61613528,Other Urban Areas,0.001445779,6.003113457
2017,5,West Lothian Newton,Roadside,309258,677728.99,NA,6.516743,76.99027073,1016.089651,25.25121855,4.972934179,236.3728134,11.87494709,0.64458,Rural Areas,5.22E-05,5.755533574
2017,6,Aberdeen Errol Place,Rest,394395.8,807391.98,4.53,5.918156,80.04704448,1008.655231,125.1496747,4.999090461,142.7543107,13.65783861,0.40609324,Large Urban Areas,0.00673403,76.62294631
2017,6,Aberdeen King Street,Roadside,394333,808770,3.8,5.783235,80.4077926,1008.650808,120.9201768,4.897059236,142.9920274,13.68460899,0.72631288,Large Urban Areas,0.003834391,9.599338545
2017,6,Aberdeen Market Street 2,Roadside,394551.62,805673.18,4.234482759,6.399266,80.43670447,1008.663795,130.2746194,4.991673848,143.3117631,13.61860534,0.22879784,Large Urban Areas,0.003636668,7.363513475
2017,6,Aberdeen Union Street Roadside,Roadside,393655.92,805967.6,6.41,6.085576,79.87568391,1008.665242,132.8468184,4.922270655,141.8179044,13.59600244,0.38501796,Large Urban Areas,0.008104862,13.61053035
2017,6,Aberdeen Wellington Road,Roadside,394410.99,804813.2,4.72,6.014609,80.80360907,1008.667826,136.1884807,5.274526206,143.1955145,13.40806064,0.47694448,Large Urban Areas,0.003937631,9.754705711
2017,6,Alloa A907,Roadside,288689,693068,NA,6.340987,81.23694038,1009.408031,133.5570992,5.070534939,115.543647,14.48082115,0.53326928,Other Urban Areas,0.003683758,2.820852372
2017,6,Auchencorth Moss,Rest,322165.87,656128.11,4.26,5.020581,82.68346694,1009.376104,196.2743774,4.709501559,124.4181008,13.11679885,0.771246,Rural Areas,1.32E-05,1330.025786
2017,6,Dundee Broughty Ferry Road,Industrial,341970.73,730976.51,NA,5.519343,78.75070925,1008.945444,116.7340491,4.572188828,140.0987697,15.01845753,0.48311456,Rural Areas,0.003627088,11.47388376
2017,6,Dundee Lochee Road,Kerbside,338859.24,730774.79,NA,5.714462,78.87458583,1008.953656,136.5546414,4.954859419,137.8039131,14.39574771,0.55879452,Rural Areas,0.006951698,3.659449659
2017,6,Dundee Mains Loan,Rest,340970.55,731892.31,NA,5.881505,78.68533147,1008.944774,124.9414101,5.046522838,138.1654648,14.57214408,0.547953,Rural Areas,0.006844089,215.8970495
2017,6,Dundee Meadowside,Roadside,340243.04,730658.37,NA,5.994452,78.71134308,1008.947814,119.7560906,4.572153051,139.3653296,14.94425906,0.40332072,Rural Areas,0.005311166,5.225675715
2017,6,Dundee Seagate,Kerbside,340486.33,730446.2,NA,5.994452,78.71134308,1008.947814,119.7560906,4.572153051,139.3653296,14.94425906,0.38775088,Rural Areas,0.005311166,6.829277012
2017,6,Dundee Whitehall Street,Roadside,340277.72,730154.91,NA,5.994452,78.71134308,1008.947814,119.7560906,4.572153051,139.3653296,14.94425906,0.38775088,Rural Areas,0.005311166,72.37791012
2017,6,E Ayrshire Kilmarnock St Marnock St,Roadside,242742,637705,4.346666667,6.23425,80.56471807,1009.697679,118.3425783,3.906593097,107.9267201,14.34512248,0.53625792,Other Urban Areas,0.002783678,8.746726285
2017,6,East Dunbartonshire Bearsden,Roadside,254271.48,672072.75,NA,6.076047,81.10219367,1009.547227,120.923276,4.416132245,107.2461967,13.9184737,0.66584484,Rural Areas,0.002942797,9.571084396
2017,6,East Dunbartonshire Bishopbriggs,Roadside,260995.7,670132.48,NA,6.398126,81.1869821,1009.592234,112.3276258,4.487521158,107.0826033,14.10799138,0.6891668,Rural Areas,0.002780925,9.929695603
2017,6,East Dunbartonshire Kirkintilloch,Roadside,265683.75,673520.86,4.003333333,6.174265,82.27679706,1009.565481,111.2976916,4.453794699,108.6554585,13.90323162,0.669872,Rural Areas,0.003071849,9.422364395
2017,6,East Dunbartonshire Milngavie,Roadside,255325.27,674115.52,NA,5.877527,82.30401043,1009.537077,128.0271379,4.071393512,107.5244174,13.98555719,0.64552336,Rural Areas,0.00275375,9.562910204
2017,6,Edinburgh Currie,Rest,317575.4,667874.3,NA,6.384775,80.53540089,1009.246601,199.6537336,4.656173298,129.5126133,13.8922332,0.67642392,Large Urban Areas,0.002499022,367.6985473
2017,6,Edinburgh Glasgow Road,Roadside,313101,672651,NA,6.886768,80.42569398,1009.2293,164.7140009,4.213434651,133.4869571,14.33906167,0.5159582,Rural Areas,0.0001105,7.179777766
2017,6,Edinburgh Nicolson Street,Roadside,326150,673046,NA,7.043178,79.28385783,1009.228361,179.2016969,5.674003985,136.1633273,14.8351583,0.5949052,Large Urban Areas,0.007794278,7.022324952
2017,6,Edinburgh Queensferry Road,Roadside,318734.92,674931.5,NA,6.985723,79.97270659,1009.218226,162.3834166,5.098861919,135.5302038,14.43579402,0.67216512,Rural Areas,0.003814914,8.259895052
2017,6,Edinburgh Salamander St,Roadside,327613.24,676342.55,NA,7.170507,82.02491166,1009.219959,171.6780624,6.154177391,140.4534793,14.58306288,0.3767156,Rural Areas,0.005604468,7.082331756
2017,6,Edinburgh St John's Road,Kerbside,320079.88,672902.79,4.276666667,7.05735,78.52176806,1009.224021,163.0617403,4.800681534,133.9461095,14.8092051,0.56007772,Rural Areas,0.00438311,14.36624253
2017,6,Edinburgh St Leonards,Rest,326264.3,673136.49,6.566666667,7.043178,79.28385783,1009.228361,179.2016969,5.674003985,136.1633273,14.8351583,0.5949052,Rural Areas,0.007794278,44.11561169
2017,6,Edinburgh Tower Street,Roadside,327459.8,676530.8,NA,7.170507,82.02491166,1009.219959,171.6780624,6.154177391,140.4534793,14.58306288,0.3767156,Rural Areas,0.005604468,90.90101946
2017,6,Falkirk Banknock,Roadside,277247,679027,3.423333333,5.746558,82.21457656,1009.482802,154.2774878,4.544499722,115.3841988,13.87955195,0.80439184,Rural Areas,0.000169818,6.806042503
2017,6,Falkirk Grangemouth MC,Rest,292818.05,682006.92,NA,6.52125,80.3447023,1009.363694,120.4822186,4.703907613,120.884413,15.09094481,0.49699688,Rural Areas,0.000485905,43.16050621
2017,6,Falkirk Haggs,Roadside,278977,679271,NA,6.655914,82.09878619,1009.477341,154.357728,4.412034601,116.0215214,14.00593217,0.75584488,Other Urban Areas,0.001150117,6.344912512
2017,6,Falkirk West Bridge Street,Roadside,288457,680064,3.631034483,6.313064,80.82020065,1009.399188,118.6261075,4.48230776,120.2533348,14.43064831,0.61104176,Other Urban Areas,0.00231054,7.354256285
2017,6,Fife Cupar,Roadside,337369.34,714578.52,4.014285714,5.979797,80.65257605,1009.046946,161.3035006,4.105328309,135.736428,14.2525975,0.64237836,Rural Areas,0.003013702,6.010415946
2017,6,Fife Dunfermline,Roadside,309924.49,687724.72,3.563333333,6.38632,80.98652117,1009.234563,162.5749513,6.157353133,116.5438626,13.83660618,0.60696096,Rural Areas,0.002762206,11.15464231
2017,6,Fife Kirkcaldy,Roadside,329143.57,692986.35,3.75,5.679997,83.15497054,1009.205524,149.5044213,6.308570307,131.8797436,14.13090932,0.50632444,Rural Areas,0.002050892,11.68128734
2017,6,Fife Rosyth,Roadside,311770.51,683501.59,4.103333333,6.854523,80.95942257,1009.215313,166.789023,5.726979588,128.9117937,14.41606523,0.63740044,Rural Areas,0.003697945,10.58146139
2017,6,Glasgow Anderston,Rest,257940.81,665497.95,NA,7.552909,78.09680695,1009.623861,105.3106257,3.934754107,107.4033998,14.95808294,0.30995316,Rural Areas,0.007222251,46.64159378
2017,6,Glasgow Broomhill,Roadside,255030.58,667194.37,NA,6.462173,78.29429197,1009.59574,107.5935742,4.112145767,106.8110378,14.65372049,0.59974072,Rural Areas,0.007732988,11.13139765
2017,6,Glasgow Byres Road,Roadside,256526.91,666936.95,NA,6.432409,78.32382589,1009.610928,106.4642224,4.004988888,107.2282826,14.80761596,0.47956544,Rural Areas,0.008401932,9.448460622
2017,6,Glasgow Dumbarton Road,Roadside,255030,666608,NA,6.665452,78.29611847,1009.603705,110.88418,3.921263668,107.2927165,14.78231077,0.5321706,Large Urban Areas,0.010551443,9.621623143
2017,6,Glasgow High Street,Roadside,260014.1,665348.9,5.073333333,7.440187,78.1835735,1009.633316,106.8748447,4.04929899,107.482085,14.78563299,0.53585064,Large Urban Areas,0.005168476,13.7337869
2017,6,Glasgow Kerbside,Kerbside,258713.92,665194.51,NA,7.329385,78.09819755,1009.628289,106.1881287,4.052101507,107.3036258,14.87365478,0.38232464,Rural Areas,0.003988892,286.6771733
2017,6,Glasgow Nithsdale Road,Roadside,257886.88,662669.31,NA,6.283516,78.41881196,1009.640612,101.59302,3.691704557,108.2246404,14.54362883,0.48936392,Rural Areas,0.007009056,9.431613068
2017,6,Glasgow Townhead,Rest,259692.6,665899.13,5.043333333,6.646943,78.17329233,1009.631462,107.4242361,3.999879951,107.4699449,14.86269702,0.53585064,Rural Areas,0.008317007,286.2007658
2017,6,Glasgow Waulkmillglen Reservoir,Rest,252455.25,658157.36,NA,5.515495,81.2765047,1009.635814,124.0221467,3.541155514,109.1485599,13.99970991,0.7118996,Rural Areas,0.000653588,703.3625679
2017,6,Grangemouth,Industrial,293829.88,681020.65,3.682758621,6.605854,80.48670248,1009.353714,120.3462863,4.765606506,121.8165947,15.07569609,0.46578208,Rural Areas,0.002770024,276.6920559
2017,6,Inverclyde Greenock A8,Roadside,229331.5,675714.7,3.93,5.325555,79.46902591,1009.624854,150.1421319,4.920928094,103.0334382,14.25141449,0.58627688,Other Urban Areas,0.003118432,2.984158052
2017,6,Inverness,Roadside,265708.85,845668.85,NA,4.642344,77.26430487,1008.700858,102.7126468,3.748414364,106.3470261,13.92800693,0.49573136,Rural Areas,0.003356611,9.161786596
2017,6,N Lanarkshire Chapelhall,Roadside,278168.64,663115.23,3.733333333,6.472962,81.70910897,1009.55755,125.0914889,4.962457346,113.9082776,13.74817528,0.63573908,Rural Areas,0.000471773,3.193975307
2017,6,N Lanarkshire Coatbridge Whifflet,Rest,273674.95,663927.14,NA,6.945004,80.14826256,1009.590842,118.4348012,4.461067629,111.033773,14.01735179,0.51551456,Rural Areas,0.004146405,16.13114014
2017,6,N Lanarkshire Croy,Roadside,272770.4,675740.3,NA,5.854681,81.7884829,1009.528125,167.8618146,4.649797505,111.3055672,14.07951462,0.83452728,Other Urban Areas,0.001121344,9.039749229
2017,6,N Lanarkshire Kirkshaws,Roadside,272522.8,663029.8,NA,6.91957,80.25488728,1009.596969,115.3087515,4.293424387,110.9984317,14.07693867,0.64937372,Other Urban Areas,0.005200842,32.05366888
2017,6,N Lanarkshire Motherwell,Roadside,275540.87,656789.09,NA,6.8357,81.08797646,1009.610823,112.5699612,3.868762775,112.4255831,14.0241969,0.60618788,Rural Areas,0.002816091,81.53773543
